provider,ip_claim_sum,ip_claim_mean,ip_claim_max,ip_deductible_sum,ip_deductible_mean,ip_unique_patients,ip_deceased_patients,op_claim_sum,op_claim_mean,op_claim_max,op_deductible_sum,op_deductible_mean,op_unique_patients,op_deceased_patients,potentialfraud,total_claim_sum,total_claim_mean,total_deductible_sum,total_deductible_mean,total_unique_patients,total_deceased_patients,deceased_patient_ratio,claim_per_patient,ip_op_claim_ratio,ip_max_mean_ratio,chronic_cond_ratio,avg_claim_per_deceased
PRV51123,9000.0,4500.0,5000.0,2136.0,1068.0,2.0,0.0,17910.0,617.5862068965517,3300.0,40.0,1.3793103448275863,28.0,0.0,No,26910.0,896.999970100001,2176.0,72.53333091555564,30.0,0.0,0.0,896.999970100001,0.5025125627860126,1.1111111108641973,0.0,0.0
PRV51125,110000.0,9166.666666666666,30000.0,12816.0,1068.0,12.0,0.0,21310.0,591.9444444444445,3300.0,280.0,7.777777777777778,20.0,0.0,No,131310.0,4103.437371767583,13096.0,409.24998721093795,32.0,0.0,0.0,4103.437371767583,5.1618958233147865,3.272727272370248,0.0,0.0
PRV51126,177000.0,8850.0,25000.0,21360.0,1068.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,177000.0,12642.856239795983,21360.0,1525.7141767347018,14.0,0.0,0.0,12642.856239795983,177000000000.0,2.8248587567429535,0.0,0.0
PRV51128,90000.0,18000.0,29000.0,5340.0,1068.0,3.0,0.0,12220.0,271.55555555555554,3300.0,0.0,0.0,37.0,0.0,No,102220.0,2555.499936112502,5340.0,133.49999666250008,40.0,0.0,0.0,2555.499936112502,7.364975449479134,1.611111111021605,0.0,0.0
PRV51129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22920.0,238.75,2000.0,480.0,5.0,65.0,0.0,No,22920.0,352.6153791905326,480.0,7.384615271005919,65.0,0.0,0.0,352.6153791905326,0.0,0.0,0.0,0.0
PRV51130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,710.0,3100.0,0.0,0.0,7.0,0.0,No,4970.0,709.999898571443,0.0,0.0,7.0,0.0,0.0,709.999898571443,0.0,0.0,0.0,0.0
PRV51131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,145.0,800.0,70.0,8.75,8.0,0.0,No,1160.0,144.99998187500228,70.0,8.749998906250138,8.0,0.0,0.0,144.99998187500228,0.0,0.0,0.0,0.0
PRV51132,4000.0,4000.0,4000.0,1068.0,1068.0,1.0,0.0,1330.0,190.0,800.0,0.0,0.0,5.0,0.0,No,5330.0,888.3331852778024,1068.0,177.99997033333827,6.0,0.0,0.0,888.3331852778024,3.0075187947311885,0.99999999975,0.0,0.0
PRV51134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7610.0,507.3333333333333,2900.0,80.0,5.333333333333333,12.0,0.0,No,7610.0,634.1666138194489,80.0,6.666666111111158,12.0,0.0,0.0,634.1666138194489,0.0,0.0,0.0,0.0
PRV51135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,60.0,90.0,0.0,0.0,2.0,0.0,No,300.0,149.99992500003748,0.0,0.0,2.0,0.0,0.0,149.99992500003748,0.0,0.0,0.0,0.0
PRV51136,20000.0,20000.0,20000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,20000.0,19999.98000002,1068.0,1067.9989320010682,1.0,0.0,0.0,19999.98000002,20000000000.0,0.99999999995,0.0,0.0
PRV51137,6000.0,6000.0,6000.0,1068.0,1068.0,1.0,0.0,10050.0,186.11111111111111,3300.0,280.0,5.185185185185185,50.0,1.0,No,16050.0,314.7058761822377,1348.0,26.431372030757412,51.0,1.0,0.0196078427527874,314.7058761822377,0.5970149253137298,0.9999999998333333,0.0,16050.0
PRV51138,6000.0,6000.0,6000.0,1068.0,1068.0,1.0,0.0,7430.0,297.2,3300.0,0.0,0.0,20.0,0.0,No,13430.0,639.5237790702962,1068.0,50.85714043537426,21.0,0.0,0.0,639.5237790702962,0.8075370120043691,0.9999999998333333,0.0,0.0
PRV51139,41300.0,5900.0,14000.0,7476.0,1068.0,7.0,0.0,11280.0,313.3333333333333,2600.0,40.0,1.1111111111111112,35.0,0.0,No,52580.0,1251.9047320975064,7516.0,178.95237669161008,42.0,0.0,0.0,1251.9047320975064,3.661347517405909,2.37288135553002,0.0,0.0
PRV51140,307400.0,6540.425531914893,16000.0,49128.0,1045.276595744681,45.0,0.0,145730.0,331.20454545454544,8400.0,1290.0,2.9318181818181817,363.0,0.0,No,453130.0,1110.6127423759492,50418.0,123.57352910888841,408.0,0.0,0.0,1110.6127423759492,2.1093803609269925,2.4463240074333856,0.0,0.0
PRV51141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19490.0,274.50704225352115,1900.0,170.0,2.3943661971830985,37.0,0.0,No,19490.0,526.7567425200881,170.0,4.594594470416366,37.0,0.0,0.0,526.7567425200881,0.0,0.0,0.0,0.0
PRV51142,97000.0,13857.142857142857,57000.0,7476.0,1068.0,5.0,0.0,7570.0,172.04545454545453,1700.0,60.0,1.3636363636363635,35.0,0.0,No,104570.0,2614.2499346437517,7536.0,188.39999529000013,40.0,0.0,0.0,2614.2499346437517,12.813738439522623,4.113402061558826,0.0,0.0
PRV51143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20450.0,265.5844155844156,3300.0,350.0,4.545454545454546,68.0,1.0,No,20450.0,300.7352896950693,350.0,5.147058747837372,68.0,1.0,0.014705882136678205,300.7352896950693,0.0,0.0,0.0,20450.0
PRV51144,53000.0,13250.0,33000.0,4272.0,1068.0,4.0,0.0,8220.0,316.15384615384613,2300.0,220.0,8.461538461538462,25.0,1.0,No,61220.0,2111.0344099643307,4492.0,154.89654638287772,29.0,1.0,0.034482757431629055,2111.0344099643307,6.447688563692495,2.4905660375478815,0.0,61220.0
PRV51145,1600600.0,9941.614906832297,46000.0,166608.0,1034.832298136646,125.0,1.0,5750.0,140.2439024390244,1100.0,140.0,3.4146341463414633,39.0,0.0,Yes,1606350.0,9794.817013446238,166748.0,1016.7560913612433,164.0,1.0,0.006097560938429507,9794.817013446238,278.365217342893,4.627014868958548,0.0,1606350.0
PRV51146,1618200.0,9988.888888888889,57000.0,170880.0,1054.8148148148148,157.0,2.0,62710.0,330.05263157894734,3300.0,790.0,4.157894736842105,177.0,2.0,Yes,1680910.0,5032.664655590825,171670.0,513.9820343892753,334.0,4.0,0.011976047868335187,5032.664655590825,25.804496890036607,5.706340377626729,0.0,420227.5
PRV51147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8860.0,276.875,3300.0,210.0,6.5625,32.0,0.0,No,8860.0,276.87499134765653,210.0,6.562499794921882,32.0,0.0,0.0,276.87499134765653,0.0,0.0,0.0,0.0
PRV51148,398400.0,11717.64705882353,37000.0,35244.0,1036.5882352941176,33.0,0.0,90260.0,304.93243243243245,3300.0,1050.0,3.5472972972972974,230.0,0.0,Yes,488660.0,1858.0228066234874,36294.0,137.99999947528516,263.0,0.0,0.0,1858.0228066234874,4.413915355590363,3.1576305218188767,0.0,0.0
PRV51149,1113000.0,9594.827586206897,57000.0,123888.0,1068.0,108.0,0.0,7680.0,240.0,2600.0,70.0,2.1875,28.0,0.0,Yes,1120680.0,8240.29405705666,123958.0,911.4558756510597,136.0,0.0,0.0,8240.29405705666,144.92187498112995,5.94070080800618,0.0,0.0
PRV51151,142000.0,6454.545454545455,16000.0,22428.0,1019.4545454545455,22.0,0.0,59300.0,281.042654028436,5200.0,870.0,4.123222748815166,203.0,1.0,No,201300.0,894.6666626903703,23298.0,103.54666620645926,225.0,1.0,0.004444444424691358,894.6666626903703,2.3946037099090285,2.4788732390525685,0.0,201300.0
PRV51152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25770.0,310.48192771084337,3300.0,500.0,6.024096385542169,39.0,0.0,No,25770.0,660.7692138264305,500.0,12.820512491781733,39.0,0.0,0.0,660.7692138264305,0.0,0.0,0.0,0.0
PRV51153,51000.0,12750.0,34000.0,4272.0,1068.0,4.0,0.0,20490.0,246.86746987951807,3300.0,630.0,7.590361445783133,79.0,2.0,No,71490.0,861.3252908274062,4902.0,59.06024025228626,83.0,2.0,0.02409638525185078,861.3252908274062,2.4890190335534887,2.6666666664575165,0.0,35745.0
PRV51154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45750.0,284.16149068322983,8100.0,790.0,4.906832298136646,147.0,1.0,No,45750.0,311.224487678745,790.0,5.3741496233051045,147.0,1.0,0.00680272104215836,311.224487678745,0.0,0.0,0.0,45750.0
PRV51155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26330.0,228.95652173913044,3300.0,160.0,1.391304347826087,110.0,1.0,No,26330.0,239.36363418760334,160.0,1.4545454413223142,110.0,1.0,0.009090909008264463,239.36363418760334,0.0,0.0,0.0,26330.0
PRV51156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140640.0,259.48339483394835,3300.0,1720.0,3.1734317343173433,425.0,1.0,No,140640.0,330.91764628019376,1720.0,4.04705881400692,425.0,1.0,0.0023529411709342562,330.91764628019376,0.0,0.0,0.0,140640.0
PRV51159,635660.0,9779.384615384615,57000.0,69420.0,1068.0,60.0,0.0,162130.0,321.68650793650795,12040.0,1030.0,2.0436507936507935,448.0,3.0,Yes,797790.0,1570.4527528140693,70450.0,138.68110208921044,508.0,3.0,0.005905511799398599,1570.4527528140693,3.9206809350279364,5.828587609132463,0.0,265930.0
PRV51160,866000.0,9622.222222222223,57000.0,96120.0,1068.0,87.0,0.0,6020.0,250.83333333333334,2300.0,20.0,0.8333333333333334,24.0,0.0,No,872020.0,7856.035965260938,96140.0,866.1261183231882,111.0,0.0,0.0,7856.035965260938,143.85382057411064,5.923787528252724,0.0,0.0
PRV51164,443000.0,10804.878048780487,41000.0,43788.0,1068.0,40.0,0.0,113980.0,325.65714285714284,3300.0,760.0,2.1714285714285713,298.0,0.0,No,556980.0,1647.8698176098526,44548.0,131.79881617811,338.0,0.0,0.0,1647.8698176098526,3.886646780102767,3.7945823924253324,0.0,0.0
PRV51165,306000.0,11769.23076923077,57000.0,27768.0,1068.0,26.0,0.0,23700.0,329.1666666666667,3300.0,320.0,4.444444444444445,71.0,0.0,No,329700.0,3398.969037124031,28088.0,289.5670073240515,97.0,0.0,0.0,3398.969037124031,12.911392404518507,4.843137254490452,0.0,0.0
PRV51166,22000.0,22000.0,22000.0,1068.0,1068.0,1.0,0.0,2870.0,717.5,2700.0,0.0,0.0,4.0,0.0,No,24870.0,4973.999005200199,1068.0,213.59995728000854,5.0,0.0,0.0,4973.999005200199,7.665505223809928,0.9999999999545455,0.0,0.0
PRV51167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51980.0,273.57894736842104,3300.0,410.0,2.1578947368421053,182.0,1.0,No,51980.0,285.6043940351407,410.0,2.2527472403695206,182.0,1.0,0.0054945054643159045,285.6043940351407,0.0,0.0,0.0,51980.0
PRV51168,63000.0,7000.0,25000.0,9612.0,1068.0,9.0,0.0,17470.0,223.97435897435898,3300.0,170.0,2.1794871794871793,77.0,1.0,No,80470.0,935.6976635383993,9782.0,113.74418472390484,86.0,1.0,0.011627906841535968,935.6976635383993,3.6061820261244315,3.5714285709183673,0.0,80470.0
PRV51169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19380.0,251.6883116883117,3300.0,50.0,0.6493506493506493,74.0,0.0,No,19380.0,261.8918883528123,50.0,0.6756756665449235,74.0,0.0,0.0,261.8918883528123,0.0,0.0,0.0,0.0
PRV51170,145000.0,18125.0,57000.0,8544.0,1068.0,8.0,0.0,820.0,102.5,300.0,0.0,0.0,8.0,0.0,Yes,145820.0,9113.74943039066,8544.0,533.999966625002,16.0,0.0,0.0,9113.74943039066,176.82926807703748,3.1448275860333887,0.0,0.0
PRV51171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13820.0,234.23728813559322,3300.0,200.0,3.389830508474576,59.0,0.0,No,13820.0,234.23728416546976,200.0,3.389830451019823,59.0,0.0,0.0,234.23728416546976,0.0,0.0,0.0,0.0
PRV51173,90000.0,12857.142857142857,29000.0,7476.0,1068.0,7.0,0.0,6290.0,419.3333333333333,3300.0,200.0,13.333333333333334,14.0,0.0,Yes,96290.0,4585.237876893434,7676.0,365.52379211791464,21.0,0.0,0.0,4585.237876893434,14.308426070857164,2.2555555553801234,0.0,0.0
PRV51175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9650.0,235.3658536585366,2100.0,90.0,2.1951219512195124,39.0,0.0,No,9650.0,247.43589109138742,90.0,2.307692248520712,39.0,0.0,0.0,247.43589109138742,0.0,0.0,0.0,0.0
PRV51176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145980.0,328.0449438202247,7500.0,870.0,1.9550561797752808,399.0,2.0,No,145980.0,365.8646607371813,870.0,2.180451122354759,399.0,2.0,0.005012531315758067,365.8646607371813,0.0,0.0,0.0,72990.0
PRV51178,422000.0,12411.764705882353,43000.0,36312.0,1068.0,33.0,0.0,9180.0,296.1290322580645,1500.0,290.0,9.35483870967742,31.0,0.0,Yes,431180.0,6737.187394731447,36602.0,571.906241063965,64.0,0.0,0.0,6737.187394731447,45.969498905667805,3.4644549760241907,0.0,0.0
PRV51179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,192.30769230769232,1400.0,0.0,0.0,26.0,0.0,No,5000.0,192.3076849112429,0.0,0.0,26.0,0.0,0.0,192.3076849112429,0.0,0.0,0.0,0.0
PRV51180,47000.0,23500.0,41000.0,2136.0,1068.0,2.0,0.0,47240.0,371.9685039370079,3300.0,280.0,2.204724409448819,84.0,0.0,No,94240.0,1095.8139407463495,2416.0,28.093022929150898,86.0,0.0,0.0,1095.8139407463495,0.9949195596741126,1.744680850989588,0.0,0.0
PRV51181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,215.0,800.0,0.0,0.0,10.0,1.0,No,2150.0,214.99997850000216,0.0,0.0,10.0,1.0,0.09999999000000101,214.99997850000216,0.0,0.0,0.0,2150.0
PRV51183,336800.0,8214.634146341463,38000.0,42720.0,1041.9512195121952,41.0,0.0,18990.0,263.75,2800.0,70.0,0.9722222222222222,65.0,1.0,No,355790.0,3356.509402297081,42790.0,403.67924147472417,106.0,1.0,0.0094339621751513,3356.509402297081,17.735650341351466,4.625890735778915,0.0,355790.0
PRV51185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,198.75,500.0,0.0,0.0,8.0,0.0,No,1590.0,198.74997515625313,0.0,0.0,8.0,0.0,0.0,198.74997515625313,0.0,0.0,0.0,0.0
PRV51186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,2.0,0.0,No,100.0,49.9999750000125,0.0,0.0,2.0,0.0,0.0,49.9999750000125,0.0,0.0,0.0,0.0
PRV51189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8740.0,156.07142857142858,1600.0,240.0,4.285714285714286,51.0,0.0,No,8740.0,171.37254565936186,240.0,4.705882260668975,51.0,0.0,0.0,171.37254565936186,0.0,0.0,0.0,0.0
PRV51190,24000.0,8000.0,15000.0,3204.0,1068.0,3.0,0.0,15310.0,243.015873015873,2400.0,330.0,5.238095238095238,61.0,0.0,No,39310.0,614.2187404028322,3534.0,55.21874913720705,64.0,0.0,0.0,614.2187404028322,1.5676028738362113,1.8749999997656248,0.0,0.0
PRV51191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10990.0,343.4375,3000.0,90.0,2.8125,30.0,0.0,No,10990.0,366.3333211222226,90.0,2.9999999000000033,30.0,0.0,0.0,366.3333211222226,0.0,0.0,0.0,0.0
PRV51194,18000.0,9000.0,14000.0,2136.0,1068.0,2.0,0.0,540.0,77.14285714285714,200.0,0.0,0.0,7.0,0.0,No,18540.0,2059.999771111137,2136.0,237.3333069629659,9.0,0.0,0.0,2059.999771111137,33.333333271604936,1.555555555382716,0.0,0.0
PRV51196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197060.0,273.69444444444446,4300.0,1750.0,2.4305555555555554,432.0,3.0,No,197060.0,456.1574063514875,1750.0,4.050925916548783,432.0,3.0,0.006944444428369342,456.1574063514875,0.0,0.0,0.0,65686.66666666667
PRV51198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,60.0,100.0,30.0,5.0,3.0,0.0,No,360.0,119.99996000001333,30.0,9.999996666667776,3.0,0.0,0.0,119.99996000001333,0.0,0.0,0.0,0.0
PRV51200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,232.6315789473684,1600.0,0.0,0.0,16.0,0.0,No,4420.0,276.24998273437603,0.0,0.0,16.0,0.0,0.0,276.24998273437603,0.0,0.0,0.0,0.0
PRV51201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10660.0,236.88888888888889,3300.0,50.0,1.1111111111111112,41.0,0.0,No,10660.0,259.99999365853677,50.0,1.219512165377752,41.0,0.0,0.0,259.99999365853677,0.0,0.0,0.0,0.0
PRV51202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,417.5,3100.0,0.0,0.0,12.0,0.0,No,5010.0,417.4999652083363,0.0,0.0,12.0,0.0,0.0,417.4999652083363,0.0,0.0,0.0,0.0
PRV51203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15340.0,730.4761904761905,9010.0,80.0,3.8095238095238093,20.0,0.0,No,15340.0,766.9999616500019,80.0,3.9999998000000097,20.0,0.0,0.0,766.9999616500019,0.0,0.0,0.0,0.0
PRV51204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155180.0,310.9819639278557,3300.0,600.0,1.2024048096192386,398.0,5.0,No,155180.0,389.8994965077902,600.0,1.507537684654428,398.0,5.0,0.0125628140387869,389.8994965077902,0.0,0.0,0.0,31036.0
PRV51205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,466.0,3300.0,70.0,7.0,10.0,0.0,No,4660.0,465.9999534000047,70.0,6.999999300000071,10.0,0.0,0.0,465.9999534000047,0.0,0.0,0.0,0.0
PRV51206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,156.0,400.0,0.0,0.0,10.0,0.0,No,1560.0,155.99998440000158,0.0,0.0,10.0,0.0,0.0,155.99998440000158,0.0,0.0,0.0,0.0
PRV51207,51000.0,17000.0,38000.0,3204.0,1068.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,51000.0,16999.99433333522,3204.0,1067.9996440001187,3.0,0.0,0.0,16999.99433333522,51000000000.0,2.2352941175155707,0.0,0.0
PRV51209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.0,235.95238095238096,1700.0,170.0,4.0476190476190474,38.0,0.0,No,9910.0,260.7894668213298,170.0,4.473684092797788,38.0,0.0,0.0,260.7894668213298,0.0,0.0,0.0,0.0
PRV51210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.0,321.1111111111111,1400.0,0.0,0.0,9.0,0.0,No,2890.0,321.1110754321028,0.0,0.0,9.0,0.0,0.0,321.1110754321028,0.0,0.0,0.0,0.0
PRV51211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,100.0,0.0,0.0,2.0,0.0,No,100.0,49.9999750000125,0.0,0.0,2.0,0.0,0.0,49.9999750000125,0.0,0.0,0.0,0.0
PRV51212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6260.0,417.3333333333333,3300.0,70.0,4.666666666666667,15.0,0.0,No,6260.0,417.333305511113,70.0,4.666666355555576,15.0,0.0,0.0,417.333305511113,0.0,0.0,0.0,0.0
PRV51213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,30.0,0.0,0.0,2.0,0.0,No,50.0,24.99998750000625,0.0,0.0,2.0,0.0,0.0,24.99998750000625,0.0,0.0,0.0,0.0
PRV51214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,400.0,1600.0,0.0,0.0,8.0,0.0,No,3200.0,399.99995000000627,0.0,0.0,8.0,0.0,0.0,399.99995000000627,0.0,0.0,0.0,0.0
PRV51215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,161.0,500.0,0.0,0.0,10.0,0.0,No,1610.0,160.9999839000016,0.0,0.0,10.0,0.0,0.0,160.9999839000016,0.0,0.0,0.0,0.0
PRV51216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15560.0,219.1549295774648,3300.0,570.0,8.028169014084508,66.0,1.0,No,15560.0,235.75757218549134,570.0,8.636363505509644,66.0,1.0,0.015151514921946744,235.75757218549134,0.0,0.0,0.0,15560.0
PRV51217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.0,586.0,2100.0,0.0,0.0,5.0,0.0,No,2930.0,585.9998828000234,0.0,0.0,5.0,0.0,0.0,585.9998828000234,0.0,0.0,0.0,0.0
PRV51218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,74.28571428571429,200.0,0.0,0.0,7.0,0.0,No,520.0,74.2857036734709,0.0,0.0,7.0,0.0,0.0,74.2857036734709,0.0,0.0,0.0,0.0
PRV51219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330.0,666.25,3300.0,0.0,0.0,8.0,0.0,No,5330.0,666.2499167187605,0.0,0.0,8.0,0.0,0.0,666.2499167187605,0.0,0.0,0.0,0.0
PRV51221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,1.0,0.0,No,70.0,69.99993000007001,0.0,0.0,1.0,0.0,0.0,69.99993000007001,0.0,0.0,0.0,0.0
PRV51222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,172.0,400.0,0.0,0.0,3.0,0.0,No,860.0,286.66657111114296,0.0,0.0,3.0,0.0,0.0,286.66657111114296,0.0,0.0,0.0,0.0
PRV51224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.0,447.14285714285717,1400.0,0.0,0.0,7.0,0.0,No,3130.0,447.1427932653152,0.0,0.0,7.0,0.0,0.0,447.1427932653152,0.0,0.0,0.0,0.0
PRV51225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,148.75,500.0,0.0,0.0,8.0,0.0,No,1190.0,148.74998140625235,0.0,0.0,8.0,0.0,0.0,148.74998140625235,0.0,0.0,0.0,0.0
PRV51226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7430.0,371.5,2200.0,270.0,13.5,19.0,0.0,No,7430.0,391.052610997231,270.0,14.210525567867075,19.0,0.0,0.0,391.052610997231,0.0,0.0,0.0,0.0
PRV51228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,86.0,200.0,70.0,14.0,5.0,0.0,No,430.0,85.99998280000344,70.0,13.999997200000559,5.0,0.0,0.0,85.99998280000344,0.0,0.0,0.0,0.0
PRV51229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12410.0,264.0425531914894,3000.0,110.0,2.3404255319148937,44.0,0.0,No,12410.0,282.04544813533073,110.0,2.4999999431818196,44.0,0.0,0.0,282.04544813533073,0.0,0.0,0.0,0.0
PRV51230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12490.0,416.3333333333333,1800.0,0.0,0.0,30.0,0.0,No,12490.0,416.333319455556,0.0,0.0,30.0,0.0,0.0,416.333319455556,0.0,0.0,0.0,0.0
PRV51231,16000.0,8000.0,8000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,16000.0,7999.996000001999,2136.0,1067.999466000267,2.0,0.0,0.0,7999.996000001999,16000000000.0,0.999999999875,0.0,0.0
PRV51232,26000.0,26000.0,26000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,26000.0,25999.974000026003,1068.0,1067.9989320010682,1.0,0.0,0.0,25999.974000026003,26000000000.0,0.9999999999615384,0.0,0.0
PRV51233,27000.0,9000.0,17000.0,3204.0,1068.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,27000.0,8999.997000001,3204.0,1067.9996440001187,3.0,0.0,0.0,8999.997000001,27000000000.0,1.8888888886790123,0.0,0.0
PRV51234,29000.0,5800.0,13000.0,5340.0,1068.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,29000.0,5799.998840000232,5340.0,1067.9997864000427,5.0,0.0,0.0,5799.998840000232,29000000000.0,2.2413793099583827,0.0,0.0
PRV51235,10000.0,5000.0,5000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,10000.0,4999.99750000125,2136.0,1067.999466000267,2.0,0.0,0.0,4999.99750000125,10000000000.0,0.9999999998,0.0,0.0
PRV51236,12000.0,12000.0,12000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,12000.0,11999.988000012001,1068.0,1067.9989320010682,1.0,0.0,0.0,11999.988000012001,12000000000.0,0.9999999999166667,0.0,0.0
PRV51237,19000.0,19000.0,19000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,19000.0,18999.981000019,1068.0,1067.9989320010682,1.0,0.0,0.0,18999.981000019,19000000000.0,0.9999999999473684,0.0,0.0
PRV51238,132000.0,16500.0,33000.0,4272.0,534.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,132000.0,16499.99793750026,4272.0,533.9999332500084,8.0,0.0,0.0,16499.99793750026,132000000000.0,1.9999999998787878,0.0,0.0
PRV51239,5000.0,5000.0,5000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,5000.0,4999.995000005,1068.0,1067.9989320010682,1.0,0.0,0.0,4999.995000005,5000000000.0,0.9999999998,0.0,0.0
PRV51240,81000.0,7363.636363636364,19000.0,11748.0,1068.0,11.0,0.0,13020.0,265.7142857142857,2900.0,40.0,0.8163265306122449,29.0,0.0,No,94020.0,2350.499941237502,11788.0,294.6999926325002,40.0,0.0,0.0,2350.499941237502,6.221198156204209,2.5802469132298427,0.0,0.0
PRV51241,78000.0,7800.0,22000.0,9612.0,961.2,9.0,0.0,12210.0,244.2,1600.0,160.0,3.2,38.0,0.0,No,90210.0,1919.3616612901776,9772.0,207.91488919330024,47.0,0.0,0.0,1919.3616612901776,6.388206387683193,2.820512820151216,0.0,0.0
PRV51242,88000.0,8000.0,18000.0,10680.0,970.9090909090909,10.0,0.0,29200.0,292.0,4400.0,420.0,4.2,79.0,1.0,Yes,117200.0,1316.8539177881582,11100.0,124.71909972225731,89.0,1.0,0.011235954929933092,1316.8539177881582,3.0136986300337774,2.24999999971875,0.0,117200.0
PRV51243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6330.0,175.83333333333334,2600.0,270.0,7.5,15.0,3.0,No,6330.0,421.99997186666855,270.0,17.999998800000082,15.0,3.0,0.19999998666666757,421.99997186666855,0.0,0.0,0.0,2110.0
PRV51244,1796100.0,8980.5,57000.0,209328.0,1046.64,166.0,0.0,357890.0,294.559670781893,14040.0,2590.0,2.1316872427983538,587.0,8.0,Yes,2153990.0,2860.5444849129553,211918.0,281.4316065319633,753.0,8.0,0.010624169972610665,2860.5444849129553,5.018581128265616,6.347085350888359,0.0,269248.75
PRV51245,20000.0,5000.0,9000.0,3204.0,801.0,4.0,0.0,63630.0,376.50887573964496,3300.0,690.0,4.0828402366863905,55.0,0.0,No,83630.0,1417.457603093939,3894.0,65.99999888135595,59.0,0.0,0.0,1417.457603093939,0.3143171459953745,1.7999999996399998,0.0,0.0
